"","item","itemLabel","birthdate","deathdate"
"387","http://www.wikidata.org/entity/Q3047682","Edme-Louis Billardon de Sauvigny","1738","1812"
"388","http://www.wikidata.org/entity/Q2960729","Charles, marquis de Villette","1736","1793"
"389","http://www.wikidata.org/entity/Q3168191","Jean-Nicolas-Marcellin Guérineau de Saint-Péravy","1735","1789"
"390","http://www.wikidata.org/entity/Q361456","Claude-Joseph Dorat","1734","1780"
"391","http://www.wikidata.org/entity/Q1684952","Abbé Aubert","1731","1814"
"392","http://www.wikidata.org/entity/Q379923","Jean-François Marmontel","1723","1799"
"393","http://www.wikidata.org/entity/Q15967292","François-Zacharie de Pourroy de l'Auberivière de Quinsonas","1719","1759"
"394","http://www.wikidata.org/entity/Q3119582","Guillaume-Alexandre de Méhégan","1711","1766"
"395","http://www.wikidata.org/entity/Q2871626","Augustin Nadal","1659","1741"
"396","http://www.wikidata.org/entity/Q954563","Charles Rivière Dufresny","1648","1724"
"397","http://www.wikidata.org/entity/Q3173247","Jean Loret","1595","1665"
"399","http://www.wikidata.org/entity/Q27764","Louis Antoine de Saint-Just","1767","1794"
"400","http://www.wikidata.org/entity/Q535","Victor Hugo","1802","1885"
"403","http://www.wikidata.org/entity/Q154545","Léopold Sédar Senghor","1906","2001"
"404","http://www.wikidata.org/entity/Q170353","René of Anjou","1409","1480"
"408","http://www.wikidata.org/entity/Q188697","Alphonse de Lamartine","1790","1869"
"410","http://www.wikidata.org/entity/Q318391","Abel Bonnard","1883","1968"
"411","http://www.wikidata.org/entity/Q321684","Joseph Alexandre Pierre de Ségur, Viscount of Ségur","1756","1805"
"412","http://www.wikidata.org/entity/Q324998","Pierre-Jean de Béranger","1780","1857"
"414","http://www.wikidata.org/entity/Q334950","Agrippa d'Aubigné","1552","1630"
"418","http://www.wikidata.org/entity/Q360481","Vincent-Marie Viénot, Count of Vaublanc","1756","1845"
"419","http://www.wikidata.org/entity/Q374572","François-Joachim de Pierre de Bernis","1715","1794"
"420","http://www.wikidata.org/entity/Q205591","Jean-Pons-Guillaume Viennet","1777","1868"
"422","http://www.wikidata.org/entity/Q256991","Émile Augier","1820","1889"
"423","http://www.wikidata.org/entity/Q264918","Arthur de Gobineau","1816","1882"
"425","http://www.wikidata.org/entity/Q283654","Maria Skobtsova","1891","1945"
"427","http://www.wikidata.org/entity/Q294100","Jacques-Bénigne Bossueteta","1627","1704"
"429","http://www.wikidata.org/entity/Q310767","Lazare Carnot","1753","1823"
"430","http://www.wikidata.org/entity/Q312915","Eugène Pottier","1816","1887"
"431","http://www.wikidata.org/entity/Q438367","Eugène Manuel","1823","1901"
"432","http://www.wikidata.org/entity/Q521890","André Migdal","1924","2007"
"435","http://www.wikidata.org/entity/Q551744","Jean Richepin","1849","1926"
"436","http://www.wikidata.org/entity/Q551804","Michel de l'Hôpital","1505","1573"
"437","http://www.wikidata.org/entity/Q553446","Fabre d'Églantine","1750","1794"
"438","http://www.wikidata.org/entity/Q561729","Jean-Sifrein Maury","1746","1817"
"439","http://www.wikidata.org/entity/Q585558","Antoine-Vincent Arnault","1766","1834"
"440","http://www.wikidata.org/entity/Q603987","Auguste Hilarion, comte de Kératry","1769","1859"
"441","http://www.wikidata.org/entity/Q969823","Pierre Dupont de l'Étang","1765","1840"
"442","http://www.wikidata.org/entity/Q970585","François Andrieux","1759","1833"
"443","http://www.wikidata.org/entity/Q973961","Jean Regnault de Segrais","1624","1701"
"444","http://www.wikidata.org/entity/Q983363","Léon Damas","1912","1978"
"445","http://www.wikidata.org/entity/Q1029162","Camille Delthil","1834","1902"
"446","http://www.wikidata.org/entity/Q1063392","Charles Augustin Sainte-Beuve","1804","1869"
"447","http://www.wikidata.org/entity/Q1094964","Paul Déroulède","1846","1914"
"448","http://www.wikidata.org/entity/Q835566","Pierre-Antoine Lebrun","1785","1873"
"449","http://www.wikidata.org/entity/Q918355","Stanislas de Boufflers","1738","1815"
"451","http://www.wikidata.org/entity/Q958953","Jean Baptiste Gay, vicomte de Martignac","1778","1832"
"453","http://www.wikidata.org/entity/Q715144","Pierre Antoine Noël Bruno, comte Daru","1767","1829"
"454","http://www.wikidata.org/entity/Q725721","Stanislas de Guaita","1861","1897"
"455","http://www.wikidata.org/entity/Q727056","Astolphe-Louis-Léonor de Custine, Marquis de Custine","1790","1857"
"456","http://www.wikidata.org/entity/Q728806","Georges Leygues","1857","1933"
"457","http://www.wikidata.org/entity/Q736424","Marie-Joseph Chénier","1764","1811"
"458","http://www.wikidata.org/entity/Q745528","Claude Aveline","1901","1992"
"460","http://www.wikidata.org/entity/Q763907","Jacques-Joseph Deglimes","1778","1828"
"462","http://www.wikidata.org/entity/Q766010","Auguste-Marseille Barthélemy","1796","1867"
"463","http://www.wikidata.org/entity/Q1228890","Georges Spénale","1913","1983"
"464","http://www.wikidata.org/entity/Q1232379","Nicolas Faret","1600","1646"
"465","http://www.wikidata.org/entity/Q1247737","Melchior de Polignac","1661","1742"
"466","http://www.wikidata.org/entity/Q1262731","Louis-Philippe de Ségur","1753","1830"
"467","http://www.wikidata.org/entity/Q1296131","Nazi Boni","1909","1969"
"468","http://www.wikidata.org/entity/Q1296217","Louis-Marcelin de Fontanes","1757","1821"
"469","http://www.wikidata.org/entity/Q1312086","Jacques Auguste de Thou","1553","1617"
"470","http://www.wikidata.org/entity/Q1355203","Jean-Nicolas Bouilly","1763","1842"
"474","http://www.wikidata.org/entity/Q1374750","Jacques Rabemananjara","1913","2005"
"478","http://www.wikidata.org/entity/Q1393498","Victor de Laprade","1812","1883"
"479","http://www.wikidata.org/entity/Q1397972","François de Neufchâteau","1750","1828"
"480","http://www.wikidata.org/entity/Q1398268","Germain Muller","1923","1994"
"481","http://www.wikidata.org/entity/Q1407571","Robert Arnauld d'Andilly","1589","1674"
"482","http://www.wikidata.org/entity/Q1538693","Goswin de Stassart","1780","1854"
"485","http://www.wikidata.org/entity/Q2835255","Alfred Le Roux","1815","1880"
"487","http://www.wikidata.org/entity/Q2976705","Claude-Franc<U+031C>ois-Adrien Lezay-Marnézia","1735","1800"
"488","http://www.wikidata.org/entity/Q1592182","Jules Forni","1838","1901"
"491","http://www.wikidata.org/entity/Q1712278","Julien de Lallande Poydras","1746","1824"
"493","http://www.wikidata.org/entity/Q1750410","Maurice Couyba","1866","1931"
"494","http://www.wikidata.org/entity/Q1879434","Léon Laurent-Pichat","1823","1886"
"495","http://www.wikidata.org/entity/Q2845614","Anatole de Montesquiou-Fézensac","1788","1878"
"496","http://www.wikidata.org/entity/Q2848293","André Mercier du Rocher","1753","1816"
"497","http://www.wikidata.org/entity/Q2854087","Antoine Jacquemoud","1806","1887"
"501","http://www.wikidata.org/entity/Q3061110","Eusèbe de Salverte","1771","1839"
"502","http://www.wikidata.org/entity/Q3129278","Hector Rolland","1911","1995"
"503","http://www.wikidata.org/entity/Q3134345","Herri Gwilherm Kerouredan","1932","2008"
"504","http://www.wikidata.org/entity/Q3136003","Hippolyte-Louis de Lorgeril","1811","1888"
"507","http://www.wikidata.org/entity/Q3157920","Jacques-François-Marie Vieilh de Boisjolin","1760","1841"
"509","http://www.wikidata.org/entity/Q3072278","Fily Dabo Sissoko","1900","1964"
"510","http://www.wikidata.org/entity/Q3083300","François-Auguste Fauveau de Frénilly","1768","1848"
"511","http://www.wikidata.org/entity/Q3083303","François-Auguste Vinson","1791","1851"
"512","http://www.wikidata.org/entity/Q3083559","François-Marie Robert-Dutertre","1815","1898"
"513","http://www.wikidata.org/entity/Q3087923","Tristan Derème","1889","1941"
"514","http://www.wikidata.org/entity/Q2067096","Jean Reboul","1796","1864"
"515","http://www.wikidata.org/entity/Q2201654","Emmanuel Looten","1908","1974"
"519","http://www.wikidata.org/entity/Q2360417","Stéphen Liégeard","1830","1925"
"520","http://www.wikidata.org/entity/Q2871093","Auguste Brunet","1878","1957"
"521","http://www.wikidata.org/entity/Q2871136","Auguste Creuzé de Lesser","1771","1839"
"527","http://www.wikidata.org/entity/Q3159860","Jacques Replat","1807","1866"
"528","http://www.wikidata.org/entity/Q3164365","Jean-Baptiste Poncet-Delpech","1743","1817"
"529","http://www.wikidata.org/entity/Q3164434","Jean-Baptiste Sanson de Pongerville","1782","1870"
"530","http://www.wikidata.org/entity/Q2471259","Scévole de Sainte-Marthe","1536","1623"
"535","http://www.wikidata.org/entity/Q3089841","Frédéric Gaëtan, marquis de La Rochefoucauld-Liancourt","1779","1863"
"537","http://www.wikidata.org/entity/Q3103377","Georges Périn","1838","1903"
"538","http://www.wikidata.org/entity/Q3168192","Jean-Nicolas Bassenge","1758","1811"
"539","http://www.wikidata.org/entity/Q3169349","Jean-Pierre Giraudoux","1919","2000"
"543","http://www.wikidata.org/entity/Q3171583","Jean David","1924","2013"
"544","http://www.wikidata.org/entity/Q3271300","Léon Riotor","1865","1946"
"545","http://www.wikidata.org/entity/Q2958658","Charles Calemard de Lafayette","1815","1901"
"549","http://www.wikidata.org/entity/Q3121310","Gustave Rivet","1848","1936"
"550","http://www.wikidata.org/entity/Q3122229","Guy d'Arcangues","1924","2004"
"552","http://www.wikidata.org/entity/Q3386042","Pierre Légier","1734","1791"
"553","http://www.wikidata.org/entity/Q3419323","Raoul de Presles","1316","1382"
"554","http://www.wikidata.org/entity/Q3419384","Raphael Georges Lévy","1853","1933"
"555","http://www.wikidata.org/entity/Q3425972","René Richard Louis Castel","1758","1832"
"556","http://www.wikidata.org/entity/Q3426009","René Château","1906","1970"
"557","http://www.wikidata.org/entity/Q3300294","Maurice-Yves Castanier","1922","2014"
"558","http://www.wikidata.org/entity/Q3310053","Michel Labéguerie","1921","1980"
"560","http://www.wikidata.org/entity/Q3184547","Joseph Aurèle de Bossi","1758","1823"
"561","http://www.wikidata.org/entity/Q3185026","Odet-Joseph Giry","1699","1761"
"562","http://www.wikidata.org/entity/Q3185586","Joseph Rousse","1838","1909"
"563","http://www.wikidata.org/entity/Q3188663","Jules Hermann","1845","1924"
"564","http://www.wikidata.org/entity/Q3260432","Louis-Charles de Lavicomterie","1746","1809"
"565","http://www.wikidata.org/entity/Q3261212","Louis Belmontet","1799","1879"
"566","http://www.wikidata.org/entity/Q3261756","Louis Du Bois","1773","1855"
"567","http://www.wikidata.org/entity/Q3263052","Louis Rouquier","1863","1939"
"568","http://www.wikidata.org/entity/Q3526379","Théodore Éloi Lebreton","1803","1883"
"569","http://www.wikidata.org/entity/Q3340728","Nicolas Rapin","1535","1608"
"570","http://www.wikidata.org/entity/Q3358515","Ousmane Diop Socé","1911","1973"
"572","http://www.wikidata.org/entity/Q3382933","Pierre-Chaumont Liadières","1792","1858"
"573","http://www.wikidata.org/entity/Q3383114","Henri Lacretelle","1815","1899"
"574","http://www.wikidata.org/entity/Q3383151","Pierre-Jean-Baptiste Chaussard","1766","1823"
"575","http://www.wikidata.org/entity/Q3384483","Pierre Colomb","1887","1958"
"576","http://www.wikidata.org/entity/Q3570825","Xavier Magallon","1866","1956"
"579","http://www.wikidata.org/entity/Q6291724","José Bonifácio the Younger","1827","1886"
"580","http://www.wikidata.org/entity/Q12255775","Charles Beltzuntze","1796","1872"
"581","http://www.wikidata.org/entity/Q15615042","Amédée-David de Pastoret","1791","1857"
"582","http://www.wikidata.org/entity/Q15968827","Auguste Du Roure de Beaumont","1783","1858"
"584","http://www.wikidata.org/entity/Q15969923","Alfred Leconte","1824","1905"
"585","http://www.wikidata.org/entity/Q15970840","Louis Charvet","1901","1987"
"586","http://www.wikidata.org/entity/Q15981013","Louis-Antoine-François de Marchangy","1782","1826"
"587","http://www.wikidata.org/entity/Q16025967","André Lebey","1877","1938"
"588","http://www.wikidata.org/entity/Q16026232","Dionys Ordinaire","1826","1896"
"589","http://www.wikidata.org/entity/Q16026912","Charles Eugène Lébraly","1809","1871"
"590","http://www.wikidata.org/entity/Q16525196","Achille du Clésieux","1806","1893"
"591","http://www.wikidata.org/entity/Q16947557","Alain Taurinya","1914","2004"
"592","http://www.wikidata.org/entity/Q18011819","Joseph d’Avenel","1810","1891"
"593","http://www.wikidata.org/entity/Q18155899","George Bonnamour","1866","1954"
"594","http://www.wikidata.org/entity/Q29630041","Raoul Nativel","1897","1958"
"595","http://www.wikidata.org/entity/Q34651286","Ovida Delect","1926","1996"
"597","http://www.wikidata.org/entity/Q56525318","Prosper Coinquet","1825","1892"
